id,title,childIds,scope,0,authorId,ownerIds,customStatusId,createdDate,endDate,completedDate,startDate
IEAEINT7I43ETIO6,01. BLD900-RM (Medium),[],RbFolder,,,,,,,,
IEAEINT7I43ETIW4,02. BLD901-RM (Small),[],RbFolder,,,,,,,,
IEAEINT7I43ETI3R,03. BLD902-RM (Small),[],RbFolder,,,,,,,,
IEAEINT7I46ENHQQ,J350 - FEA of a Hitachi ZX65 Hi rail machine,['IEAEINT7I46KKL37'],WsFolder,,KUAQKCJM,['KUAJV4AW'],IEAEINT7JMCLXA5J,2022-11-23T23:42:43Z,2023-02-11,2023-01-30T21:25:18Z,2022-12-16
IEAEINT7I43DYTGG,Y22W23,[],RbFolder,,,,,,,,
IEAEINT7I5AGTROV,3. Program Closure,[],WsFolder,,KUAJVUPW,[],IEAEINT7JMAAAAAA,2023-03-20T22:46:27Z,,,
IEAEINT7I43I74N7,Y22W23,[],WsFolder,,,,,,,,
IEAEINT7I43I74SI,Y22W24,[],WsFolder,,,,,,,,
IEAEINT7I43I74XM,Y22W25,[],WsFolder,,,,,,,,
IEAEINT7I43FBZTH,911271527: Work request,[],RbFolder,,KUAKQGKM,['KUAJVUPW'],IEAEINT7JMCLXA5I,2022-06-08T14:22:04Z,,,
IEAEINT7I43SL63Y,J323 - (ADM) Tank reinforcement,[],WsFolder,,,,,,,,
IEAEINT7I4ZLZQH4,J284 - (ADM) Static Line Supports Inspection,[],WsFolder,,,,,,,,
IEAEINT7I4YTEBT5,J215 - Hyundai 170W,[],WsFolder,,KUAJVUPW,['KUAJVUPW'],IEAEINT7JMCLXA5J,2022-01-12T14:11:00Z,,2022-01-12T14:11:20Z,
IEAEINT7I43XMCO7,J325 - FEA Updated Hybrid Hitachi 140W and 170W,['IEAEINT7I43XMKKD'],WsFolder,,KUAJVUPW,['KUAJV4AW'],IEAEINT7JMCLXA5J,2022-07-13T19:19:16Z,2022-08-08,2022-08-25T22:59:07Z,2022-07-27
IEAEINT7I457N2QD,Y22W46,[],WsFolder,,,,,,,,
IEAEINT7I4YFFUG5,J267 - Clean Coal Plough Design,['IEAEINT7I4YQGKKP'],WsFolder,,KUADNVMK,"['KUAJVUPW', 'KUAJ57N7', 'KUAJV4AW', 'KUAJVURM']",IEAEINT7JMCLXBBD,2021-12-12T00:34:29Z,,2022-05-16T00:08:50Z,2021-12-15
IEAEINT7I43WSZB2,J324 - (ADM) BHP CD4 Trunnion Room Drainage,[],WsFolder,,,,,,,,
IEAEINT7I43FJ6BS,J314 - (ADM) StoreMasta Container Design,[],WsFolder,,,,,,,,
IEAEINT7I4YQGLAH,J268 - (ADM) Portable Buildings Anchoring Standard,['IEAEINT7I4YSFACU'],WsFolder,,,,,,,,
IEAEINT7I4XFJ3S4,J248 - Grid Mesh Panels Characterization,[],WsFolder,,KUAJVUPW,['KUAJVUPW'],IEAEINT7JMCLXA5J,2021-10-21T16:07:54Z,,2021-10-29T13:36:45Z,
IEAEINT7I4Y4UIZ6,J232 - (ADM) Structural Integrity Inspections of Buildings,[],WsFolder,,,,,,,,
IEAEINT7I4YTEBXU,J214 - School Lights Bars,[],WsFolder,,KUAJVUPW,['KUAJVUPW'],IEAEINT7JMCLXA5J,2022-01-12T14:11:12Z,,2022-01-12T14:11:16Z,
IEAEINT7I4YTDVMB,J224 - Pre-feasibility Car Dumper PH,[],WsFolder,,KUAJVUPW,['KUAJVUPW'],IEAEINT7JMCLXA5J,2022-01-12T14:06:37Z,,2022-01-12T14:06:41Z,
IEAEINT7I4ZLZQMH,J285 - (ADM) PMIs Photo Collection Support and Development,[],WsFolder,,,,,,,,
IEAEINT7I4YUUWUT,J221 - BMA-BRM Key Solutions Group,[],WsFolder,,KUAJVUPW,['KUAJVUPW'],IEAEINT7JMCLXBBD,2022-01-14T14:38:16Z,,2022-01-14T14:38:20Z,
IEAEINT7I43O4ZU4,J244 - (ADM) Vehicle Braking Application,[],WsFolder,,,,,,,,
IEAEINT7I43RY7IO,J321 - (ADM) Tank inspections proposal,[],WsFolder,,,,,,,,
IEAEINT7I4YTD7XQ,J220 - Komatsu PC88,[],WsFolder,,KUAJVUPW,['KUAJVUPW'],IEAEINT7JMCLXA5J,2022-01-12T14:07:46Z,,2022-01-12T14:07:50Z,
IEAEINT7I42K2TQC,J217 - Timber Shed Administrative,[],WsFolder,,,,,,,,
IEAEINT7I4YTDVUH,J223 - IWI Post Connection,[],WsFolder,,KUAJVUPW,['KUAJVUPW'],IEAEINT7JMCLXA5J,2022-01-12T14:07:02Z,,2022-01-12T14:07:59Z,
IEAEINT7I4YTDUYU,J226 - Rod Gripper Certification,[],WsFolder,,KUAJVUPW,['KUAJVUPW'],IEAEINT7JMCLXA5J,2022-01-12T14:05:15Z,,2022-01-12T14:05:21Z,
IEAEINT7I4YTEBKP,J216 - Drill Machinery Audit,[],WsFolder,,KUAJVUPW,['KUAJVUPW'],IEAEINT7JMCLXA5J,2022-01-12T14:10:29Z,,2022-01-12T14:10:33Z,
IEAEINT7I43VQYMP,Y22W28,[],WsFolder,,,,,,,,
IEAEINT7I43XMKKD,J325 - (ADM) FEA Updated Hi-Brid Hitachi 140W,[],WsFolder,,,,,,,,
IEAEINT7I44Z5VFL,Y22W38,[],WsFolder,,,,,,,,
IEAEINT7I434GKWA,J293 - (ADM) Automated Robotic Inspection Platform for Underground Coal Mining and CHPP Infrastructure,[],WsFolder,,,,,,,,
IEAEINT7I434GLFQ,J294 - (ADM) Quantitative Based Surface Condition Evaluation,[],WsFolder,,,,,,,,
IEAEINT7I44MNXKE,J334 - (ADM) Inspections PMIs,[],WsFolder,,,,,,,,
IEAEINT7I43ZVJIR,Y22W30,[],WsFolder,,,,,,,,
IEAEINT7I43OVVCM,Y22W26,[],WsFolder,,,,,,,,
IEAEINT7I42MJR2I,J300 - (ADM) BHP 5Y Sfty Insp CVI,[],WsFolder,,,,,,,,
IEAEINT7I4YV4ID4,J272 - 2021 Structural Statutory Inspection,['IEAEINT7I4Y4UWLB'],WsFolder,,KUADNVMK,['KUADNVMK'],IEAEINT7JMCLXA5J,2022-01-18T06:39:14Z,2022-05-27,2022-08-08T22:00:20Z,2021-12-08
IEAEINT7I44CXXOZ,JXYZ - AIE Training Package,['IEAEINT7I44CXYNF'],RbFolder,,KUAJVUPW,['KUAQKCJM'],IEAEINT7JMCLXA5I,2022-08-04T14:14:08Z,2022-08-04,,
IEAEINT7I43ES5RQ,J312 - (ADM) 5Y Sfty Insp CVI Bldg 900-904 & SR001-RM,[],WsFolder,,,,,,,,
IEAEINT7I4354FMJ,Internal Review,[],WsFolder,,,,,,,,
IEAEINT7I5BKPH4B,Q382 - (ADM) Skid and Drawbar Certification,[],WsFolder,,,,,,,,
IEAEINT7I4YB7YKA,J262 - CAT M314D,['IEAEINT7I4YQGGNJ'],WsFolder,,KUAJVUPW,"['KUAJVUPW', 'KUAJV4AW']",IEAEINT7JMCLXA5J,2021-12-07T15:03:08Z,,2022-01-27T15:50:29Z,
IEAEINT7I45M335S,J344* - Measurement System Testing Bench,['IEAEINT7I45M34QF'],WsFolder,,KUAJVUPW,['KUAJV4AW'],IEAEINT7JMCLXA5J,2022-10-24T19:50:29Z,2023-01-31,2023-01-16T21:47:26Z,2022-10-17
IEAEINT7I5BKPIBZ,Q368 - Engineering and Consultancy Dust Program (EOI-01453),[],WsFolder,,,,,,,,
IEAEINT7I44CXYNF,JXYZ - (ADM) AIE Training Package,[],RbFolder,,,,,,,,
IEAEINT7I435KIJ3,J326 - (ADM) Berth Rail and Girder SHM,[],WsFolder,,,,,,,,
IEAEINT7I44DMMFP,J329 - (ADM) Crane-Staging-XY Overhead Structure,[],WsFolder,,,,,,,,
IEAEINT7I4ZLZPYZ,J281 - (ADM) CM Canister Driver,[],WsFolder,,,,,,,,
IEAEINT7I45EM4OQ,Y22W41,[],WsFolder,,,,,,,,
IEAEINT7I43J67CF,J315 - (ADM) 5Y Sfty Insp CVI Bldg Med Sub 6.6kV FI,[],WsFolder,,,,,,,,
IEAEINT7I4YFFUJL,J268 - Portable Buildings Anchoring Standard,['IEAEINT7I4YQGLAH'],WsFolder,,KUADNVMK,['KUAJVURM'],IEAEINT7JMCLXA5J,2021-12-12T00:37:58Z,2022-05-31,2022-08-08T17:14:04Z,2022-05-03
IEAEINT7I5BKPH7Q,Q369 - Strategic Dust Program (EOI-01454),[],WsFolder,,,,,,,,
IEAEINT7I43NJJFL,J316 - (ADM) 5Y Sfty Insp CVI Bldg Med Subs,[],WsFolder,,,,,,,,
IEAEINT7I42QIHVQ,J265 - BHP 5Y Sfty Insp SIM CVI Fuel Fac,['IEAEINT7I42QIH2W'],WsFolder,,KUAJVUPW,"['KUALNZH6', 'KUAMBT5J']",IEAEINT7JMCLXA5J,2022-04-29T20:00:52Z,2022-07-22,2022-08-23T21:51:58Z,
IEAEINT7I4ZZP74X,J290 - ERS-VOL88D-21596,['IEAEINT7I4Z7N2PB'],WsFolder,,KUAJVUPW,['KUAJV4AW'],IEAEINT7JMCLXA5J,2022-03-22T15:20:18Z,,2022-05-05T07:16:55Z,
IEAEINT7I4Y4CJUN,J270 - (ADM) Paper Sorting Mezzanines,['IEAEINT7I4Y4CJ5F'],WsFolder,,,,,,,,
IEAEINT7I44PA5RP,Y22W36,[],WsFolder,,,,,,,,
IEAEINT7I44MG5FS,J333 - (ADM) BLD065 Inspection,[],WsFolder,,,,,,,,
IEAEINT7I44M5XRL,J335 - (ADM) Annual Fixed Asset Structural Audit,[],WsFolder,,,,,,,,
IEAEINT7I44M5ZTP,00. Pre Work,[],RbFolder,,,,,,,,
IEAEINT7I44M6HF4,Y22W35,[],WsFolder,,,,,,,,
IEAEINT7I47FC6VG,G002 - J357 Emisense Brochure,[],WsFolder,,KUAJVUPW,"['KUAOEGVX', 'KUAJVUPW']",IEAEINT7JMAAAAAB,2023-01-30T17:18:55Z,,2023-02-06T14:00:21Z,
IEAEINT7I44WESA5,Y22W37,[],WsFolder,,,,,,,,
IEAEINT7I44WMEBM,2. Developers,[],WsFolder,,,,,,,,
IEAEINT7I44WMEDR,3. Business Operations,[],WsFolder,,,,,,,,
IEAEINT7I4UHWBTN,Other Activities,"['IEAEINT7I4UHWHKL', 'IEAEINT7I4UHWHPJ', 'IEAEINT7I4UHWHC4', 'IEAEINT7I4UHWHUB', 'IEAEINT7I4UHWHTG', 'IEAEINT7I4UHWHNF']",WsFolder,,,,,,,,
IEAEINT7I44WME4A,1. Administrative,['IEAEINT7I5AXRT7F'],WsFolder,,,,,,,,
IEAEINT7I44WMFHV,4. Financial & accounting,[],WsFolder,,,,,,,,
IEAEINT7I4YRKNWI,J269 - (ADM) Truss conveyor structural analysis,[],WsFolder,,,,,,,,
IEAEINT7I43ESRUA,J313 - (ADM) Hy Performance Valves FEA,[],WsFolder,,,,,,,,
IEAEINT7I443YUIF,6. Training & Education,[],WsFolder,,,,,,,,
IEAEINT7I445ORMA,Y22W39,[],WsFolder,,,,,,,,
IEAEINT7I4VOIQ4E,J239 - Feasibility,['IEAEINT7I4Y4VJZR'],WsFolder,,KUAJV4AW,['KUAJV4AW'],IEAEINT7JMCLXA5J,2021-09-22T16:08:08Z,2022-12-20,2022-11-07T04:36:47Z,2021-07-08
IEAEINT7I4Y4VJZR,J239 - (ADM) Feasibility,[],WsFolder,,,,,,,,
IEAEINT7I45BF4HP,Y22W40,[],WsFolder,,,,,,,,
IEAEINT7I45CKKXL,J339 - (ADM) Brandown Structural Analysis,[],WsFolder,,,,,,,,
IEAEINT7I4U5Z3TD,J233 - RailSense,['IEAEINT7I4Y7CDOR'],WsFolder,,KUALR2UV,['KUADNVMK'],IEAEINT7JMCLXA5J,2021-06-08T06:25:11Z,2021-06-30,2022-02-03T16:17:01Z,2021-06-04
IEAEINT7I4ZENWSQ,J275 - (ADM) BHP Work Planning and Scoping Tool,[],WsFolder,,,,,,,,
IEAEINT7I4ZLXIBU,J282 - Cable Bolts (6m) R&D for Improvements,['IEAEINT7I4ZLZP3N'],WsFolder,,KUAJVUPW,['KUADNVMK'],IEAEINT7JMCLXBBD,2022-02-24T19:01:49Z,2022-02-24,2022-11-29T02:23:18Z,
IEAEINT7I45CKLAE,J340 - (ADM) Resource Co Structural Analysis,[],WsFolder,,,,,,,,
IEAEINT7I435KIJQ,J326 - Berth Rail and Girder SHM,['IEAEINT7I435KIJ3'],WsFolder,,KUAJVUPW,['KUAJVURM'],IEAEINT7JMCLXA5J,2022-07-26T02:48:25Z,2022-07-25,2022-11-30T01:02:23Z,
IEAEINT7I45ICAIX,Y22W42,[],WsFolder,,,,,,,,
IEAEINT7I47WN5ZS,J363 - (ADM) Hanson Concrete Batch Tender,[],WsFolder,,,,,,,,
IEAEINT7I46G3VQT,J351 - (ADM) Hand Rail Mounting Bracket Certification,[],WsFolder,,,,,,,,
IEAEINT7I45TBXK5,Y22W44,[],WsFolder,,,,,,,,
IEAEINT7I45MZYE3,Y22W43,[],WsFolder,,,,,,,,
IEAEINT7I45KXCDT,J342 - (ADM) SL4 Corner 33 Storm-anchor Frame 3rd Party review,[],WsFolder,,,,,,,,
IEAEINT7I45M34QF,J344 - (ADM) Measurement System Testing Bench,[],WsFolder,,,,,,,,
IEAEINT7I47XHMXT,J367 - (ADM) Lift Cage Review,[],WsFolder,,,,,,,,
IEAEINT7I5BD4MF4,Expense Statements (Legalisation of Expenses),"['IEAEINT7I5BD4MN6', 'IEAEINT7I5BQZHS2', 'IEAEINT7I5BQZIA3', 'IEAEINT7I5BD4MQH', 'IEAEINT7I5BQZH2F', 'IEAEINT7I5BD4MNE', 'IEAEINT7I5BD4MPE', 'IEAEINT7I5B42LQR', 'IEAEINT7I5B5YC6C', 'IEAEINT7I5BD4MMA']",WsFolder,,,,,,,,
IEAEINT7I4YTEAE4,J219 - Komatsu PC138,['IEAEINT7I4737ER5'],WsFolder,,KUAJVUPW,['KUAJV4AW'],IEAEINT7JMCLXA5J,2022-01-12T14:08:50Z,2023-03-10,2023-03-27T21:47:51Z,2023-02-06
IEAEINT7I5BD4MMA,Ivan's Business Expenses,[],WsFolder,,,,,,,,
IEAEINT7I5BD4MNE,Nicolas' Business Expenses,[],WsFolder,,,,,,,,
IEAEINT7I5BD4MPE,Leonardo's Business Expenses,[],WsFolder,,,,,,,,
IEAEINT7I5BD4MN6,Alberto's Business Expenses,[],WsFolder,,,,,,,,
IEAEINT7I5BD4MQH,Alejandro's Business Expenses,[],WsFolder,,,,,,,,
IEAEINT7I46NFLNT,J083 - (ADM) SHM Hailcreek Mine,[],WsFolder,,,,,,,,
IEAEINT7I46J5VPJ,Y22W52,[],WsFolder,,,,,,,,
IEAEINT7I4ZLXILT,J284 - Static Line Supports Inspection,['IEAEINT7I4ZLZQH4'],WsFolder,,KUAJVUPW,"['KUAMBT5J', 'KUALNZH6']",IEAEINT7JMCLXA5J,2022-02-24T19:02:46Z,2022-10-31,2022-11-22T01:55:47Z,2022-04-11
IEAEINT7I43NJIJG,J316 - 5Y Sfty Insp CVI Bldg Med Subs 66kV No 1 & 0450 SA,['IEAEINT7I43NJJFL'],WsFolder,,KUAJVUPW,['KUADNVMK'],IEAEINT7JMCLXA5J,2022-06-23T14:54:22Z,2022-10-31,2022-11-22T01:52:59Z,2022-07-21
IEAEINT7I46GUSU3,Find a secure office space in Bogotá,[],RbFolder,,KUAPGNLY,[],IEAEINT7JMAAAAAA,2022-11-29T18:39:34Z,,,
IEAEINT7I4ZLXIVO,J285 - PMIs Photo Collection Support and Development,['IEAEINT7I4ZLZQMH'],WsFolder,,KUAJVUPW,['KUAQKCIW'],IEAEINT7JMCLXA5J,2022-02-24T19:03:21Z,2022-10-14,2022-11-29T02:53:11Z,2022-01-19
IEAEINT7I47FC54D,9. Graphic Designs,"['IEAEINT7I47FC65B', 'IEAEINT7I47FC6RT', 'IEAEINT7I5CCENRH', 'IEAEINT7I47TG5KF', 'IEAEINT7I47FC6VG', 'IEAEINT7I47FC67W', 'IEAEINT7I47YWZQT', 'IEAEINT7I5AZZT6R', 'IEAEINT7I476DQ26']",WsFolder,,,,,,,,
IEAEINT7I47FC65B,G003 - Update of Mincka's Capability Statement,[],WsFolder,,KUAJVUPW,"['KUAPGNLY', 'KUAJVUPW']",IEAEINT7JMAAAAAB,2023-01-30T17:19:18Z,,2023-02-06T19:20:36Z,
IEAEINT7I47FC6RT,G001 - Employee Brochure,[],WsFolder,,KUAJVUPW,"['KUAOEGVX', 'KUAQENOQ']",IEAEINT7JMAAAAAB,2023-01-30T17:18:43Z,,2023-03-19T11:04:52Z,
IEAEINT7I46MLXL4,J357 - (ADM) Haul Trucks Emissions Monitoring,[],WsFolder,,,,,,,,
IEAEINT7I46MMDMP,J356 - (ADM) Trolley Maximum Load Calculation,[],WsFolder,,,,,,,,
IEAEINT7I4XY6PVO,J256 - Gibson Island,['IEAEINT7I4Y4UORQ'],WsFolder,,KUAJVUPW,['KUAJVUPW'],IEAEINT7JMCLXA5J,2021-11-23T15:34:29Z,2022-03-17,2022-05-16T03:49:41Z,2021-11-22
IEAEINT7I46ST34C,7. Onboarding,"['IEAEINT7I46ST4TI', 'IEAEINT7I46ST6UL', 'IEAEINT7I46SVFKY', 'IEAEINT7I46SVFPZ', 'IEAEINT7I46SVU7F']",WsFolder,,,,,,,,
IEAEINT7I46ST4TI,Nicolas Yaya,[],WsFolder,,KUAJVUPW,[],IEAEINT7JMDDVL6O,2022-12-21T17:22:37Z,,,
IEAEINT7I46ST6UL,Sarah Maillard,[],WsFolder,,KUAJVUPW,[],IEAEINT7JMDDVL6Y,2022-12-21T17:26:25Z,,,
IEAEINT7I46SVFKY,Alex Duarte,[],WsFolder,,KUAJVUPW,[],IEAEINT7JMDDVMB4,2022-12-21T18:30:37Z,,,
IEAEINT7I46SVFPZ,John Duncan,[],WsFolder,,KUAJVUPW,[],IEAEINT7JMDDVMC2,2022-12-21T18:31:01Z,,,
IEAEINT7I46SVU7F,Fidel Gonzalez,[],WsFolder,,KUAJVUPW,[],IEAEINT7JMDDVL7W,2022-12-21T18:58:01Z,,,
IEAEINT7I4ZZQDDA,J291 - AIMS Framework Development,[],WsFolder,,KUAJVUPW,['KUALNZH6'],IEAEINT7JMCLXA5J,2022-03-22T15:24:01Z,,2023-03-09T18:46:36Z,
IEAEINT7I46264FB,J360 - (ADM) RIIS Partnership,[],WsFolder,,,,,,,,
IEAEINT7I44EP23L,J330 - Backing Plate Rack,['IEAEINT7I44EP3N5'],WsFolder,,KUAJVUPW,['KUAJVURM'],IEAEINT7JMCLXA5J,2022-08-08T18:52:52Z,2022-09-30,2022-10-02T20:21:34Z,2022-08-08
IEAEINT7I44DMCHZ,J329 - Crane-Staging-XY Overhead Structure,['IEAEINT7I44DMMFP'],WsFolder,,KUAPN5VH,['KUAJVURM'],IEAEINT7JMCLXA5J,2022-08-05T14:08:04Z,2022-09-30,2022-10-02T20:20:52Z,2022-08-17
IEAEINT7I44ML52U,J332 - Meteorological Tower Inspection,[],RbFolder,,KUAPN5VH,[],IEAEINT7JMCLXA5I,2022-08-23T19:21:15Z,,,
IEAEINT7I44W2VTY,J337 - BHP Buildings Inspections,['IEAEINT7I44W23CX'],WsFolder,,KUAPN5VH,['KUADNVMK'],IEAEINT7JMCLXA5J,2022-09-13T14:52:59Z,2022-10-28,2022-11-22T01:56:40Z,2022-10-12
IEAEINT7I5AGTO4T,2.2 Service Delivery,[],WsFolder,,KUAJVUPW,[],IEAEINT7JMAAAAAA,2023-03-20T22:41:47Z,,,
IEAEINT7I425AE35,J309 - Premron Bolts,['IEAEINT7I425AFBV'],WsFolder,,KUAJVUPW,['KUAJV4AW'],IEAEINT7JMCLXA5J,2022-05-23T19:45:32Z,2022-10-21,2023-01-10T22:42:20Z,
IEAEINT7I45KXBSO,J342 - SL4 Corner 33 Storm-anchor Frame 3rd Party review,['IEAEINT7I45KXCDT'],WsFolder,,KUAJV4AW,[],IEAEINT7JMCLXA5J,2022-10-20T16:04:49Z,2022-11-22,2023-01-10T22:44:24Z,2022-11-11
IEAEINT7I5AGTO6Q,2.4 Talent Management,[],WsFolder,,KUAJVUPW,[],IEAEINT7JMAAAAAA,2023-03-20T22:42:11Z,,,
IEAEINT7I5AGTO7Y,2.5 Finance Management,[],WsFolder,,KUAJVUPW,[],IEAEINT7JMAAAAAA,2023-03-20T22:42:18Z,,,
IEAEINT7I5AGTPFE,2.8 Risk Management,[],WsFolder,,KUAJVUPW,[],IEAEINT7JMAAAAAA,2023-03-20T22:42:37Z,,,
IEAEINT7I4YXJDEK,Yearly Leave,[],WsFolder,,KUAJVUPW,['KUAJVUPW'],IEAEINT7JMAAAAAA,2022-01-19T22:50:28Z,2023-01-09,,2022-12-21
IEAEINT7I4YYUBCA,Floating Holidays,"['IEAEINT7I47KMR4W', 'IEAEINT7I4YYUBL7', 'IEAEINT7I4YYUBNC', 'IEAEINT7I47KMRZ7', 'IEAEINT7I4YYUBOB']",WsFolder,,,,,,,,
IEAEINT7I47G4D74,J360 - RIIS Partnership,['IEAEINT7I47G4F6T'],WsFolder,,KUAJVUPW,"['KUAJVUPW', 'KUAJVURM']",IEAEINT7JMCLXBBD,2023-02-01T18:19:10Z,2023-02-01,2023-03-07T21:44:45Z,
IEAEINT7I47G4F6T,J360 - (ADM) RIIS Partnership,[],WsFolder,,,,,,,,
IEAEINT7I47G4GKQ,J361 - (ADM) Dock Lift Review,[],WsFolder,,,,,,,,
IEAEINT7I47FC67W,G004 - Newsletter,[],WsFolder,,KUAJVUPW,"['KUAOEGVX', 'KUAPGNLY', 'KUAPRGU7']",IEAEINT7JMAAAAAB,2023-01-30T17:19:29Z,,2023-04-25T16:19:42Z,
IEAEINT7I43RYUWT,J317 - (ADM) Development of structural Integrity management framework,[],WsFolder,,,,,,,,
IEAEINT7I4737ER5,J219 - (ADM) Komatsu PC138,[],WsFolder,,,,,,,,
IEAEINT7I47WDXYR,J365 - Light Vehicle Electrification,['IEAEINT7I47WDYNE'],WsFolder,,KUAJVUPW,"['KUAJVUPW', 'KUAQENOQ']",IEAEINT7JMCLXBBD,2023-02-22T16:37:30Z,2023-02-22,2023-03-13T02:34:20Z,
IEAEINT7I47ZYSIM,J370 - (ADM) Trinity pulley beam certification,[],WsFolder,,,,,,,,
IEAEINT7I5AU7BPZ,J377 - (ADM) FEA Strut Cylinder Details - PHN Industries,[],WsFolder,,,,,,,,
IEAEINT7I47WDYNE,J365 - (ADM) Light Vehicle Electrification,[],WsFolder,,,,,,,,
IEAEINT7I5AU7BVO,J378 - (ADM) PA People frensham school mittagong,[],WsFolder,,,,,,,,
IEAEINT7I4626ZKL,J360 - RIIS Partnership,['IEAEINT7I46264FB'],WsFolder,,KUAJV4AW,[],IEAEINT7JMCLXA5J,2023-01-11T20:23:28Z,,2023-01-16T09:51:13Z,
IEAEINT7I47YWZQT,G006 - Commemorative Logo 10 Years Mincka,[],WsFolder,,KUAJVUPW,[],IEAEINT7JMAAAAAB,2023-02-27T20:14:02Z,,2023-04-24T09:51:37Z,
IEAEINT7I4Z7Z5VO,J299 - Excel Roster   Planner,['IEAEINT7I42K3EH6'],WsFolder,,KUAKQGKM,['KUAJVUPW'],IEAEINT7JMCLXBBD,2022-04-01T01:16:03Z,,2022-04-26T15:21:25Z,
IEAEINT7I44JLK2S,J331 - Mincka Recruitment Preparation,[],WsFolder,,KUAJVUPW,['KUAJV4AW'],IEAEINT7JMCLXA5J,2022-08-17T15:36:17Z,2022-09-09,2022-09-07T05:26:46Z,2022-08-17
IEAEINT7I44MNSCP,J334 - Inspections PMIs,['IEAEINT7I44MNXKE'],WsFolder,,KUAPN5VH,['KUAJ4LPJ'],IEAEINT7JMCLXA5J,2022-08-23T20:37:06Z,,2022-11-29T02:27:18Z,
IEAEINT7I44M5XGO,J335 - Annual Fixed Asset Structural Audit,['IEAEINT7I44M5XRL'],WsFolder,,KUAJVUPW,['KUADNVMK'],IEAEINT7JMCLXBBD,2022-08-24T15:58:40Z,2022-08-18,2022-11-09T04:23:43Z,
IEAEINT7I44U6BGW,J336 - SHM for BHP's Mining & Port Operations,['IEAEINT7I44U6EU4'],WsFolder,,KUAPN5VH,['KUAJVURM'],IEAEINT7JMCLXBBD,2022-09-08T19:23:35Z,2022-09-08,2022-10-06T16:04:48Z,
IEAEINT7I45CLUT5,J338 - SHM MAAS BHP Nelson Point,[],WsFolder,,KUAJVUPW,"['KUAJVUPW', 'KUAP4LDP']",IEAEINT7JMCLXBBD,2022-10-05T15:46:02Z,2022-09-23,2022-10-20T06:17:07Z,
IEAEINT7I45DVXVH,J341 - FEA - Liebherr A914,['IEAEINT7I45DWBOW'],WsFolder,,KUAJVUPW,['KUAJV4AW'],IEAEINT7JMCLXA5J,2022-10-07T15:24:16Z,2022-11-16,2022-12-19T20:42:14Z,2022-11-02
IEAEINT7I46A2MDI,J346 - Onboarding Processes,[],WsFolder,,KUAJVUPW,['KUAOEGVX'],IEAEINT7JMCLXA5J,2022-11-16T19:20:09Z,,2023-01-10T11:40:47Z,
IEAEINT7I472VV6C,J369 - Strategic Dust Program (EOI-01454),[],RbFolder,,KUAQKCJM,[],IEAEINT7JMCLXA5I,2023-03-01T23:53:37Z,,,
IEAEINT7I472VXCM,J357 - (ADM) Haul Trucks Emissions Monitoring,[],RbFolder,,,,,,,,
IEAEINT7I476DQ26,G007 - J362 Mine Client Lineup part 2,[],WsFolder,,KUAOEGVX,['KUAOEGVX'],IEAEINT7JMAAAAAB,2023-03-07T15:03:47Z,,2023-04-24T09:51:40Z,
IEAEINT7I4773KLP,J372 - (ADM) SMENG-018 Engineering,[],WsFolder,,,,,,,,
IEAEINT7I4ZLXFIQ,J278 - Berth Girder SHM,['IEAEINT7I4ZLZPNJ'],WsFolder,,KUAJVUPW,['KUADNVMK'],IEAEINT7JMCLXBBD,2022-02-24T18:57:08Z,2022-02-24,2022-08-03T02:49:29Z,
IEAEINT7I434GKOU,J293 - Automated Robotic Inspection Platform for Underground Coal Mining and CHPP Infrastructure,['IEAEINT7I434GKWA'],WsFolder,,KUAJVUPW,['KUADNVMK'],IEAEINT7JMCLXBBD,2022-07-22T15:52:05Z,2022-07-22,2022-08-02T23:49:01Z,
IEAEINT7I425UBA5,J310 - Adaptor Brackets Certification,['IEAEINT7I425UBHN'],WsFolder,,KUAJVUPW,"['KUAJVUPW', 'KUAJ57N7']",IEAEINT7JMCLXBBD,2022-05-24T16:18:38Z,2022-06-03,2023-03-09T18:50:29Z,
IEAEINT7I5AO2QUP,J373 - Communications Trailer Design and Certification,['IEAEINT7I5AO2QY7'],WsFolder,,KUAJVUPW,"['KUADNVMK', 'KUAJVUPW']",IEAEINT7JMCLXBBD,2023-04-03T17:40:02Z,2023-03-31,2023-05-04T15:47:16Z,
IEAEINT7I5AO2QY7,J373 - (ADM) Communications Trailer Design and Certification,[],WsFolder,,,,,,,,
IEAEINT7I5AGTO5B,2.3 Customer Service,[],WsFolder,,KUAJVUPW,[],IEAEINT7JMAAAAAA,2023-03-20T22:41:52Z,,,
IEAEINT7I5AGTOGU,3. Business Operations (New),[],RbFolder,,,,,,,,
IEAEINT7I5AGTPBH,2.6 Office Administration,[],WsFolder,,KUAJVUPW,[],IEAEINT7JMAAAAAA,2023-03-20T22:42:27Z,,,
IEAEINT7I4773JXV,J372 - SMENG-018 Engineering,['IEAEINT7I4773KLP'],WsFolder,,KUAJVUPW,"['KUAJVUPW', 'KUAJV4AW']",IEAEINT7JMCLXBBD,2023-03-09T17:08:36Z,2023-03-08,2023-03-22T23:51:17Z,
IEAEINT7I4YEEURR,J000 - Control sheet,[],WsFolder,,KUAJVUPW,['KUAJVUPW'],IEAEINT7JMCAPJJW,2021-12-10T19:59:16Z,,,
